app_id,app_name,category,download_numbers,idea_1,idea_2,idea_3,idea_4,idea_5,idea_6,idea_7,idea_8,idea_9,idea_10,source
com.fixdapp.two,FIXD OBD2 Scanner,AUTO_AND_VEHICLES,2083283.0,This feature uses your phone's camera to show repair instructions and identify vehicle parts by overlaying information directly onto the car in real time.,"This feature analyzes past vehicle data and driving patterns to predict possible component failures, helping users identify issues before they happen.","This feature provides maintenance reminders based on real-time driving conditions, climate, and driving habits, offering personalized service schedules beyond standard mileage recommendations.","This feature guides users through a checklist when inspecting a used car, scans for vehicle issues using the FIXD sensor, and provides a detailed vehicle history report.","This feature allows the scanner to diagnose multiple vehicle systems, including airbags, ABS, transmission, and tire pressure monitoring, in addition to the check engine light.","This feature tracks fuel-efficient driving habits, awards badges, and allows users to compare results with friends while monitoring their vehicle’s performance.","This feature provides a community forum within the app where users can share repair experiences, ask questions, and offer advice to others with similar vehicles and issues.","This feature connects the scanner to smart home devices, enabling users to get vehicle health alerts and maintenance reminders through voice assistants like Google Assistant or Amazon Alexa.","This feature scans and stores vehicle documents like registration, insurance, and service records in one digital location for easy access and organization.","This feature provides diagnostic tools for electric and hybrid vehicles, including battery health checks, charging system analysis, and electric motor performance monitoring.",SOURCE4
com.fixdapp.two,FIXD OBD2 Scanner,AUTO_AND_VEHICLES,2083283.0,"This feature uses your phone’s microphone and live OBD data to detect unusual car noises, identify possible causes, and provide severity levels with repair options.","This feature provides a user-generated list of common repairs for each trouble code, including success rates, parts needed, estimated repair time, and alerts for trending issues.","This feature calculates a daily driving score using data on smoothness, braking, idle time, RPM, and eco driving, with optional coaching tips, leaderboards, and report exports.","This feature lets you record fuel fill-ups using OCR, track fuel details, compare prices from GasBuddy, and link fuel data with engine performance and mileage.","This feature provides weekly micro-lessons and scheduled maintenance tasks based on mileage or time, including tool lists, difficulty levels, and progress tracking through gamified activities.","This feature predicts engine, transmission, and cooling system stress on your planned route using road grade, temperature, and traffic, providing pre-trip checks, overheating alerts, and pacing advice.","This feature allows users to set automatic actions based on specific vehicle conditions, such as sending emails, ordering parts, exporting data, or providing alerts and navigation.","This feature measures your adapter’s response time, data transfer speed, and diagnostic read speed, identifies connection issues, and compares results to community averages.","This feature provides customizable live dashboards with preset limits, a windshield heads-up display mode, and allows one-tap freeze-frame data capture without clearing codes while driving.","This feature tracks recalls and technical service bulletins for your vehicle using its VIN, shows repair timeframes, dealer availability, loaner options, and allows easy appointment booking.",SOURCE5
com.raisingcanes.ordering,Raising Cane's Chicken Fingers,FOOD_AND_DRINK,2033022.0,This feature allows multiple users to add items to one order simultaneously using shared QR codes or links. The host can view individual orders and divide payment.,"This feature tracks your sauce usage, suggests the number of extra sauces based on your order history, and allows you to set preferred sauce-to-tender ratios.","This feature uses AR to show customers a visual of their order on a table or counter, including portion sizes, to assist with choosing between combo options.","This feature allows customers to create, save, and share custom menu modifications, such as extra-toasted Texas toast or specific ice-to-drink ratios, with popular options highlighted.","This feature tracks your ordering habits and sends a notification near Cane's locations during usual meal times, allowing you to confirm your regular order with one tap for pickup.","This feature displays the time when the chicken was cooked and the countdown until the next batch is ready, allowing customers to choose to wait or order immediately.","This feature offers weekly mini-games like food trivia, memory games, and virtual sauce-tossing, allowing players to earn points that unlock merchandise or menu previews.","This feature suggests meal options based on your current situation, such as studying, celebrating, needing comfort food, or a quick lunch, adjusting for speed, value, or portion size.","This feature provides real-time wait times for drive-thru, dining room, and curbside pickup at nearby locations and allows users to join a virtual queue before arrival.",This feature allows customers to vote on songs from a selected list to create the in-store playlist. Frequent participants earn points and unlock DJ badges.,SOURCE2
com.raisingcanes.ordering,Raising Cane's Chicken Fingers,FOOD_AND_DRINK,2033022.0,"This feature provides 30-second AR exercises that demonstrate dunking, toast flipping, and box stacking techniques, awards badges, and allows users to share progress and earn small rewards.","This feature lets you view friends’ favorite orders and reorder them quickly. You can send invite links to share your cart, split items, and receive referral rewards.","This feature lets users play a tap-to-fry mini-game to assemble virtual Box Combos, compete on weekly leaderboards, and earn small rewards and cosmetic items.","This feature activates animations, singalongs, and AR coloring in the drive-thru or curbside, allowing kids to earn stickers redeemable for small treats or merchandise discounts.","This feature lets you schedule regular orders with one swipe, stores pickup QR codes and receipts offline, and shows live queue maps for nearby locations.","This feature adjusts ordering options based on weather, offering curbside prompts, timing changes, special bundles, closure alerts, and location-based weather-related deals.","This Feature allows users to submit quick reviews after each order, which are collected on a public improvement board. Frequent reviewers receive early access to new tests.","This feature lets you scan your cup or box to view an interactive castle scene with crowns and seasonal themes, take photos, and collect digital badges.",This feature lets users send animated digital gift cards with voice notes that recipients save to their Wallet and redeem with one scan. Users can earn bonus credit through referrals and weekly challenges.,"This feature lets you filter past orders by price, calories, wait time, or favorites, reorder with adjustments, export receipts, and set a budget alert for your cart.",DBGNN
com.raisingcanes.ordering,Raising Cane's Chicken Fingers,FOOD_AND_DRINK,2033022.0,This feature uses live traffic to time your order so the food is ready about six minutes before you arrive and issues a credit if the order is delayed.,"This feature lets users create a group order where each person adds items and pays separately, while the kitchen receives one combined order with labeled boxes for each person.",This feature lets you register your license plate so the drive-thru staff can identify your car and direct you to the quickest lane using a color cue or code.,"This feature shows the current preparation stages of your order, such as breading, frying, toasting, and boxing, along with a countdown until it is ready.","This feature lets you select and save preferences for toast shade, fry salt level, extra-crispy fingers, and sauce heat, then reorder quickly using “My Box.”","This feature lets users create a fundraiser event in the app, generate a code, track contributions from mobile orders, and access shareable graphics and payout summaries.","This feature tracks weekly visits, photo challenges, and new locations to unlock rewards like bonus toast, sauce multipliers, or limited merchandise, with an option to pause progress once per quarter.",This feature lets you enter your travel route to find nearby Cane’s locations with estimated arrival times and allows you to pre-book pickup windows and reorder previous meals.,"This feature lets users add their dog’s profile to receive a free treat and birthday reward, share photo badges, and notifies drive-thru staff of a dog in the vehicle.","This feature allows users to reserve preparation times for large orders, split payments with others, add warming kits and sauces, and receive updates on order progress and readiness.",SOURCE3
com.raisingcanes.ordering,Raising Cane's Chicken Fingers,FOOD_AND_DRINK,2033022.0,"This feature allows users to view the menu, place orders, customize items, find nearby locations, and track order status within the Raising Cane's mobile app.","This feature allows users to share photos of their Raising Cane's experiences, upvote posts, and earn rewards or recognition for popular content within the app.","This feature lets customers mix virtual ingredients to create custom dipping sauces, save their recipes for future orders, and share them with others.","This feature allows one user to start a group order, share a link for others to add items, and split the total payment among participants within the app.","This feature offers simple mini-games called ""Cane's Arcade"" that users can play while waiting for their order, with high scores earning discounts or loyalty points.","This feature provides a fixed-price meal option that includes a curated combination of menu items, which may feature new or limited-time products at a slight discount.",This feature lets users apply an augmented reality filter with the Raising Cane's mascot to create and share videos featuring the character.,"This feature tracks user progress on tasks like trying all menu combos or visiting new locations, then awards badges and extra loyalty points upon completion.","This feature allows users to order meal bundles for large groups, provides a checklist of tailgate items, and lets users schedule a pickup time ahead of the event.","This feature shows current drive-thru wait times for nearby Raising Cane's locations, using data from app users or location services to provide updated estimates.",SOURCE4
com.raisingcanes.ordering,Raising Cane's Chicken Fingers,FOOD_AND_DRINK,2033022.0,"This feature displays a “Fresh-Fry Window” indicating when a new batch of chicken fingers is made, includes a countdown timer, and offers optional notifications for selected locations.",This feature provides a real-time order tracker showing preparation stages and includes a toggle to notify the restaurant when the customer is on their way for timing coordination.,"This feature offers rotating challenges and streaks that earn bonus points, with an option to convert milestone rewards into donations for local pet rescue organizations.","This feature allows multiple users to add items to a shared order, divide the total cost automatically, assign sauces individually, and select one pickup time.","This feature provides a monthly subscription allowing one large fresh-brewed tea or lemonade daily, with occasional frozen drink upgrades and refill options included.","This feature shows current and predicted drive-thru wait times by lane, hour, and day, and sends reminders to help users choose less busy times to arrive.","This feature lets users scan murals or table toppers in and around stores to find digital items and unlock deals, pins, or bonus points.","This feature lets users create a tailgate plan by syncing local sports schedules, suggesting quantities, providing warming tips, scheduling halftime pickups, and enabling preordered price locking.","This feature allows customers to add a tip and optional thank-you note for crew members during pickup, which appear on the store’s kudos board, with occasional rewards when service goals are met.",This feature lets users save custom “My Box” orders with one-tap modifications and automatically calculates the suggested number of sauces based on the finger count.,SOURCE5
com.gowish.app,GoWish - Your Digital Wishlist,SHOPPING,1943668.0,"This feature allows multiple users to add items to a shared wish list, vote on priorities, and see real-time updates when items are added or purchased.","This feature uses AI to analyze past prices and informs users when wishlist items may decrease in price, suggesting the best time to buy based on trends.","This feature allows users to use their phone camera to place virtual furniture, decor, or electronics in their room and see how items look in their actual space before adding them.","This feature allows users to trade items from their ""willing to give away"" list with others by automatically matching potential exchanges based on their wishlists.",This feature uses visual recognition to identify items from photos taken by users and automatically adds similar purchasable products to their wishlist.,"This feature shows the environmental impact of wishlist items by displaying carbon footprint data and ethical brand ratings, and suggests eco-friendly alternatives.",This feature calculates the amount to save weekly or monthly for wishlist items by target dates and can connect with banking apps to automate these savings.,"This feature allows users to follow friends, influencers, or communities to view curated wishlists, see trending items in categories, and receive recommendations based on followed lists.","This feature lets users set reminders for time-sensitive wishes and notifies them before items expire, offering similar alternatives if the original items become unavailable.","This feature allows gift-givers to mark items as purchased anonymously, preventing duplicates while keeping their identity hidden, with an option to reveal it later.",SOURCE2
com.gowish.app,GoWish - Your Digital Wishlist,SHOPPING,1943668.0,"This feature creates a step-by-step plan for skill or hobby wishes, including starter kits, classes, progress check-ins, and allows friends to support practice streaks.",This feature lets you send 1-tap polls to friends for quick feedback and view community micro-reviews with verified badges and photos to help compare options.,"This feature lets you create profiles for gift recipients with details like interests and sizes, provides AI-ranked gift suggestions, verifies authenticity, offers pickup options, and enables shareable links with hidden prices.","This feature sends alerts for flash deals and restocks using vibrations, voice prompts, and visual banners, with adjustable modes for different situations like driving or Do Not Disturb.","This feature allows users to split a gift by entering phone numbers, sending contributors a secure SMS link to pay, sign, and add shipping details without needing an account.","This feature provides children with a themed wishboard to add wishes using voice or categories, allows parents to approve items, set limits, and share the board with family.","This feature allows users to save product details for offline use, queue barcode scans without data, and use a low-data mode that compresses images and updates key price changes.","This feature lets users group items into kits, finds bundle pricing and discounts, and allows easy sharing with friends for contactless pickup or scheduled delivery.","This feature lets you request samples or trials for items, tracks their end dates with reminders, and allows you to convert trials to purchases with price-drop alerts.","This feature tracks each wish from saving to purchase, records price changes, imports receipts, schedules warranty reminders, and allows data backup and export for long-term storage.",DBGNN
com.gowish.app,GoWish - Your Digital Wishlist,SHOPPING,1943668.0,"This feature allows friends to contribute money toward a shared goal, holds funds securely until the target is reached, and supports refunds, multiple currencies, and partial payments.","This feature uses AR to show the item in your space and checks its size, power needs, and compatibility through a room scan or model information.","This feature identifies local product alternatives for international gifts, calculates applicable duties and taxes, and switches to region-appropriate options when shipping is unavailable.","This feature allows givers to ask anonymous questions about gift details, while recipients set acceptable options that are automatically applied when purchasing from retailers.","This feature lets users select keep, swap, convert to store credit, or donate after delivery, providing prefilled return labels and anonymizing outcomes for privacy.","This feature tracks restock times from multiple merchants, lets you join a combined waitlist, and notifies you when an item is available for quick one-tap purchase.","This feature shows borrowing or renting options from friends, libraries, or local shops alongside certified refurbished items, displays an eco score, and allows choosing or offsetting greener alternatives.","This feature lets you choose an occasion and budget levels, then creates a registry with your saved items and suggestions, avoids duplicates, manages delivery times, and keeps addresses private.","This feature identifies delivered or unboxed items, matches them to the giver, creates a thank-you message with photos or a short video, and sends it via SMS, email, or social media.","This feature lets supporters pledge funds without specifying items, then automatically distributes the budget to complete the most wishes by a deadline. Donors can track progress and adjust allocations easily.",SOURCE3
com.gowish.app,GoWish - Your Digital Wishlist,SHOPPING,1943668.0,"This Feature allows users to create and manage a list of desired items, organize them by categories, and share the list with others.","This feature uses AI to suggest items for a user's wishlist based on their interests, past additions, and trends, and offers gift ideas for friends by analyzing their wishlists.","This feature lets multiple people contribute money toward one wishlist item, shows a progress bar for contributions, and provides a space for group coordination.","This feature allows users to add experiences like concert tickets or classes to their wishlists, enabling others to contribute to or purchase these activities through partners.",This feature notifies users when an item on their wishlist has a price drop or a better price at another retailer and suggests similar lower-priced items.,"This feature lets users set a budget and interests for surprise gifts, allowing others to choose items not on the wishlist, with optional approval from a trusted person.",This feature allows users to add a preferred charity to their wishlist so friends and family can donate to that charity as a gift in the user's name.,"This feature allows users to browse and add pre-made wishlists organized by themes, created by GoWish editors or influencers, to help users find and save items.","This feature lets users create a visual wishlist with images, text, and product links, enabling private, mood board-style organization for projects like renovations or events.","This feature allows users to add recurring gifts and subscriptions, like monthly boxes or magazines, to their wishlists, with options to fund one month or a full year.",SOURCE4
com.gowish.app,GoWish - Your Digital Wishlist,SHOPPING,1943668.0,This feature saves items from any app or URL with automatically collected details and a snapshot of the page. It identifies duplicates and broken links for easy merging or updating.,"This feature shows price history, stock status, and popular deals for items. It allows setting alerts for price changes, coupons, or restocks, and applies the best promo or cashback automatically at checkout.","This feature allows users to view items with 360° spins and augmented reality room previews, apply apparel fit overlays using saved measurements, and compare item dimensions to owned objects.","This feature lets you organize your wishlist using gallery, Kanban, table, and calendar views. You can add custom fields and save personalized filters.","This feature allows users to reserve gifts, hide purchased items, contribute to group gifts, organize Secret Santa draws, track event RSVPs, and create thank-you lists automatically.","This feature lets you scan barcodes, receipts, or shelf tags to add exact items, take photos to find similar products, extract text from screenshots, and set nearby store reminders.","This feature helps you set savings goals for each item, simulate pay-in-4 payments, send reminders aligned with paydays, and provide monthly spending insights with budget-friendly alternatives.","This feature shows a personalized feed of new product launches, popular wishboards, and collections. It also lets you save items from photos as shoppable matches.","This feature shows used, rental, and local swap options with durability and carbon ratings, and suggests higher-rated or more eco-friendly alternatives matching your preferences.","This feature allows users to create wishlists for various categories like experiences, books, movies, and places, track progress, and import data from external platforms.",SOURCE5
com.all.tv.remote.control.screen.casting,TV Remote App for All TV,HOUSE_AND_HOME,1890756.0,"This feature allows users to control the TV by drawing shapes or letters on their phone screen to perform actions like muting, adjusting volume, or changing channels.","This feature uses AI to analyze viewing habits, time, mood, and presence in the room to suggest TV content across all connected devices.","This feature allows multiple phones to connect as remotes at the same time, enabling shared playlist creation and real-time voting on what to watch next.","This feature searches for content across streaming services, cable channels, and connected devices, then switches to the correct input and opens the related app automatically.","This feature provides different vibration patterns that change based on the content, such as pulses for action scenes, gentle vibrations for drama, or rhythms with music.","This feature changes button presses to provide only visual or vibration feedback, allowing users to adjust settings quietly without making sounds.","This feature allows users to record a series of remote control actions and save them as a single shortcut for easy, one-tap use.","This feature uses the phone's camera to recognize the TV model, set up the remote layout automatically, and display virtual labels for TV ports when pointed at the back.",This feature allows users to quickly transfer video playback between their phone and TV by flicking the phone to switch the content from one device to the other.,"This feature detects foreign language content, shows subtitles in the user's preferred language, and offers AI-dubbed audio through the phone's speakers for translation.",SOURCE2
com.all.tv.remote.control.screen.casting,TV Remote App for All TV,HOUSE_AND_HOME,1890756.0,"This feature provides practice exercises for gestures, voice commands, and macros, allows users to customize channel-logo shortcuts, and tracks progress with badges.","This feature awards points for watch streaks, quick actions, and sharing layouts, which can be redeemed for themes, ad-free control, partner perks, or gift-card raffles.","This feature sends local severe weather alerts, can switch the TV to a chosen news channel, turn on captions, increase volume, and send a safety notification to family.","This feature streams TV audio to earbuds with low delay, enhances speech clarity, adjusts volume range, and can limit loud sounds while improving dialogue based on a hearing profile.","This feature allows you to send text to any TV or app, scan QR codes to fill in logins, and use a T9 keypad to find channels by name.","This feature creates continuous watchlists by queuing episodes and live channels from different apps, automatically playing them in order, with filters for genre, rating, duration, and kids-safe content.","This feature allows you to share remote layouts, channel bundles, and macros with others, view their current shows, import their setups, and see short reviews and tips in search results.","This feature detects hotel TV brands, loads remote profiles, provides a temporary guest remote with limited range, and allows control transfer during group viewing.","This feature provides a marketplace where users can download and install skins, widgets, and automation add-ons with one-tap installation and community ratings.","This feature performs weekly connectivity checks, backs up device profiles to the cloud, fixes common issues automatically, and tracks data to suggest firmware updates and battery changes.",DBGNN
com.all.tv.remote.control.screen.casting,TV Remote App for All TV,HOUSE_AND_HOME,1890756.0,"This feature automatically switches control to the closest TV using Bluetooth or Wi-Fi signals as you move between rooms, with options for manual override and quick lock.","This feature displays test patterns, uses your phone camera to analyze them, and adjusts TV settings automatically. It can also change brightness based on room lighting.","This feature creates a temporary guest remote as a web link with a PIN or QR code on the TV, allowing visitors to control it with set permissions and automatic expiration.","This feature lets you set scenes that adjust input, picture, sound, and lighting, triggered by calendar events, sunrise, app launch, sports start, geofence, or voice commands.","This feature searches antenna, cable boxes, and streaming apps, then switches to the correct input or app. It also shows free content and media quality details with reminders.","This feature adjusts audio by increasing speech clarity, reducing loud sounds, and lowering volume during ads, then returns the sound to its original level afterward.","This feature provides a central dashboard to control ACR/ad tracking, microphone, and data-sharing settings for various TV brands and streamers, including guided steps for TVs without APIs.","This feature automatically identifies HDMI devices using CEC and network detection, assigns names and icons, and organizes them into easy-to-access tiles based on usage.","This feature lets you control the TV using side buttons, tilt, and swipes with vibration feedback on the lock screen, and includes a night mode with larger controls and reduced blue light.","This feature streams TV audio to your phone with lip-sync adjustment and hearing test, and shows captions that can be translated and displayed on the phone or cast.",SOURCE3
com.all.tv.remote.control.screen.casting,TV Remote App for All TV,HOUSE_AND_HOME,1890756.0,"This feature lets you create scenes that combine multiple actions, such as adjusting lights, blinds, and TV settings, to control them all with one tap.","This feature lets you control other connected smart home devices, such as thermostats, security cameras, and robot vacuums, directly from the TV remote app.",This feature uses your smartphone's sensors to adjust TV volume based on room noise and pause playback when you receive a phone call.,This feature lets you use augmented reality to place virtual TV models on your wall and get information about actors or products by pointing your phone at the screen.,"This feature adds game elements to channel surfing, allowing users to earn points and badges by watching content, which can be exchanged for ad-free viewing or discounts.","This feature allows users to customize the remote interface with high-contrast themes, larger buttons, haptic feedback, and use voice commands with natural language processing.","This feature offers personalized TV show and movie recommendations based on your viewing habits, time of day, and music listening history to suggest relevant content.",This feature allows multiple users to control the TV and create a shared playlist by adding videos from their own devices for group viewing.,"This feature shows information related to the content you are watching, such as recipes during cooking shows or facts and locations during documentaries, on your phone or screen.","This feature lets phones with IR blasters learn signals from any remote, enabling control of various infrared devices like TVs, air conditioners, stereos, and fans.",SOURCE4
com.all.tv.remote.control.screen.casting,TV Remote App for All TV,HOUSE_AND_HOME,1890756.0,"This feature allows searching across all streaming apps and live inputs, then opens the exact episode or channel. It also saves your watch position and preferred apps across devices.","This feature lets you combine input switch, picture and audio settings, volume, captions, and smart lights into one command, triggered by time, location, NFC, voice, or phone gestures.","This feature sends TV audio to your phone or earbuds with automatic lip-sync adjustment and low delay, allowing two phones to connect with separate volume controls.","This feature makes supported remotes or streamers beep and flash, or plays a tone on the TV, and alerts you if the TV is left on when leaving home.","This feature listens through your phone to identify TV shows, songs, and sports, then opens the related app or channel and displays soundtrack and episode details on the TV.","This feature lets you type on your TV, control the cursor, use your phone as a game controller, and share clipboard content, links, photos, and files with the TV.","This feature uses your phone’s sensors to automatically adjust brightness, color temperature, motion smoothing, and latency based on the content type, with optional light-strip color syncing.","This feature provides customized remote controls with restricted apps, volume limits, and timed PIN access, and allows guests to connect temporarily using a QR code without Wi-Fi.","This feature allows users to share TV control remotely, view menus together with on-screen notes, and use preset commands to assist with troubleshooting and setup.","This feature provides quick access to watch controls and widgets on Wear OS, Apple Watch, and phone lock screen for power, mute, inputs, macros, and private listening.",SOURCE5
com.photovideomaker.videoeditor.slideshow,Photo Video Maker with Music,VIDEO_PLAYERS,1812938.0,"This feature automatically syncs photo transitions, zooms, and effects to the beat and rhythm of the selected music by analyzing the song's tempo and key moments.","This feature allows multiple users to add photos and videos to a shared project simultaneously, enabling collaborative creation of videos from various perspectives.","This feature uses AI to analyze facial expressions in photos, suggests matching music and color filters, and automatically groups photos by emotion to create sequences.","This feature allows users to add voice narration with automatically generated subtitles that adjust volume to lower during loud music parts, syncing audio and text in the video.","This feature uses AI to add subtle movements, such as flowing hair, rippling water, or drifting clouds, to still photos, creating animated effects without video footage.","This feature detects and tracks main subjects in photos, automatically applying panning and zooming effects that keep faces and key elements centered during transitions.","This feature allows users to add augmented reality stickers and effects in 3D space within photos, creating layers that move separately during transitions.","This feature automatically scans photo libraries using AI to select key moments based on image quality, facial expressions, and composition, then creates shortened videos for social media.","This feature adds visual effects to photos that respond to the audio of the selected song, including particle effects, color changes, and patterns that move with the music.","This feature organizes photos by date and location, then suggests music and applies filters that match the time period to create a timeline of memories.",SOURCE2
com.photovideomaker.videoeditor.slideshow,Photo Video Maker with Music,VIDEO_PLAYERS,1812938.0,"This feature locks selected projects using biometrics, hides them from the gallery, blocks screen capture, mutes edit notifications, and can auto-lock with re-authentication for export or sharing.","This feature connects you with creators like musicians, voice artists, and editors based on style, goals, and location, enabling chat and community meetups for collaboration.","This feature provides on-device encryption for media and drafts, creates expiring review links with watermarked previews, and offers one-tap blurring of faces, license plates, and removal of EXIF data.","This feature allows users to book local or remote professionals, manage payments, approve milestones, and make revisions directly within a timeline task card.","This feature provides access to stock music, sound effects, LUTs, and fonts, tracks their usage by project, and notifies you before licenses expire.","This feature creates videos from interviews by using prompts to build a storyboard, generate a timed script with subtitles, and suggest relevant B-roll and transitions.","This feature allows users to cast drafts to TVs or consoles, control playback from their phone, compare versions, add live annotations, and invite others to comment and vote.","This feature creates soundtracks from mood or genre-based stations, aligns photo durations and text animations to the music beat, and provides a cue sheet with usage rights.","This feature allows users to combine adjustments, LUTs, and effects into reusable filters, share or scan them with QR codes, and manage versions and permissions for team use.","This feature lets users earn coins by completing daily tasks and activities, which can be exchanged for premium items or donations, while streaks unlock additional templates and widgets.",DBGNN
com.photovideomaker.videoeditor.slideshow,Photo Video Maker with Music,VIDEO_PLAYERS,1812938.0,"This feature automatically edits videos to match the song’s beat by adjusting cuts, zooms, and transitions, and allows manual timing adjustments using tap and haptic feedback.","This feature organizes photos into chapters based on people, location, and time, suggests title cards and transitions, and allows you to accept or rearrange chapters with one tap.","This feature retrieves or transcribes lyrics, displays them as captions synced with the music, matches lines to related photos, animates highlighted words on the beat, and allows pinning lines to specific images.","This feature separates vocals, drums, and instruments in music, allowing you to adjust their levels and synchronize transitions and animations with drum hits or bass pulses.","This feature creates 3D parallax effects from single photos using AI depth maps, allowing adjustment of camera movement and speed, with optional particle layers suggested by the scene.","This feature adds background sounds like waves or city noise based on the photos, lowers music volume during voiceovers, and adds sound effects timed with key moments.","This feature allows friends to add media via a shared link without accounts, automatically organizes and adjusts the edit, and saves previous versions for easy restoration.","This feature identifies strangers, minors, screens, and license plates in photos or videos and allows users to blur, pixelate, or cover them with stickers. It can also create a consent request link for people shown before publishing.","This feature creates video clips of 6, 15, 30, and 60 seconds by selecting important faces and events, and adjusts screen time for chosen people or themes.","This feature analyzes your fonts, colors, transitions, and pacing to create reusable templates, matches project colors to your photos, and syncs animations with the music.",SOURCE3
com.photovideomaker.videoeditor.slideshow,Photo Video Maker with Music,VIDEO_PLAYERS,1812938.0,This feature analyzes selected photos and recommends a music track with changing tempo and mood that matches the emotional progression of the images.,"This feature allows multiple users to add photos and videos to a shared project simultaneously, with shared media folders and live chat for real-time collaboration.",This Feature synchronizes visual effects and transitions with the beat and rhythm of the selected music track to create coordinated audio and video playback.,"This feature uses AI to transform 2D photos into 3D scenes with motion and depth, creating animated images for use in videos.","This feature provides templates that let creators add clickable polls, quizzes, or choices in their videos, enabling viewers to interact and access different content or outcomes.","This Feature lets users trim, loop, and add basic sound effects to music tracks within the app for customizing audio in their videos.","This feature allows users to enter a visual theme or artistic style, and the app’s AI applies matching filters, effects, and transitions to create a customized video style.",This feature organizes photos by their location data and offers a map-based video template to create videos that display the journey and places visited.,This feature lets users record voice narration and add ambient sounds from a built-in library to their videos for customized audio effects.,"This feature suggests quotes, animated stickers, and short video clips related to the theme of the user's photos, such as birthdays, holidays, or seasons.",SOURCE4
com.photovideomaker.videoeditor.slideshow,Photo Video Maker with Music,VIDEO_PLAYERS,1812938.0,"This feature lets you select a song and automatically aligns photos and videos to the song's beats, adding matching transitions and effects, with editable beat markers on the timeline.",This feature allows users to zoom in on the timeline to 0.01 seconds using a jog wheel with haptic feedback and toggle snapping and center guides for precise clip positioning.,"This feature allows grouping clips, overlays, and text into a compound layer, enabling animation or speed changes with shared keyframes and moving sequences with a single drag.","This feature automatically aligns camera audio with external tracks using waveform detection, adjusts timing to fix audio-video sync issues, and smooths unstable audio during export.","This feature converts text to speech in multiple languages with regional accents, allows custom pronunciation, and automatically creates styled captions split by sentence for quick processing.",This feature automatically saves your work in the background with version history and allows you to bundle project files and media for offline use or sharing across devices.,This feature allows users to unlock pro tools without watermarks for 30 minutes by watching ads or using credits earned through publishing templates or completing editing tasks.,"This feature displays text prompts in landscape or portrait mode with adjustable speed, highlights lines, and safe-area guides, allowing hands-free control via Bluetooth shutter or earbuds.","This feature allows you to stabilize multiple video clips at the same time and automatically adjust color, white balance, and contrast to match across different cameras.",This feature allows users to adjust preview resolution to reduce lag and export videos optimized for different platforms with a quality and size balance while keeping sync and clarity.,SOURCE5
com.kayac.elastic_playground,Elastic Playground:Ragdoll Fun,GAME_ACTION,1781895.0,This feature allows multiple players to connect online and control different parts of a ragdoll simultaneously to complete obstacle courses or perform coordinated movements.,"This feature allows players to customize the elasticity, weight distribution, and joint flexibility of individual body parts to create varied physics behaviors in the ragdoll.",This feature allows players to rewind the last 10 seconds of ragdoll movements in slow motion and save the replay as a shareable GIF.,"This feature creates a mode where ragdoll body impacts produce musical notes based on speed and surface, allowing players to generate sounds by moving the ragdoll through specific environments.","This feature allows players to record and save movement sequences for a ragdoll character, then activate them using simple gestures to perform actions or solve puzzles.","This feature adds environmental physics effects such as magnetic fields, wind tunnels, and gravity wells that influence ragdoll movement and create areas requiring force-based navigation.","This feature allows ragdoll parts to detach and reattach magnetically during gameplay, enabling players to separate limbs to navigate tight spaces or use them as projectiles.","This feature allows players to capture frozen ragdoll moments and add comic-style action lines, impact effects, and speech bubbles to create shareable comic strips.","This feature allows users to unlock and combine different genetic traits for ragdolls by completing challenges, creating characters with varied physical properties.","This feature introduces a mode where gravity changes direction periodically and surfaces alternate between sticky, bouncy, and slippery, requiring players to adjust their controls during gameplay.",SOURCE2
com.kayac.elastic_playground,Elastic Playground:Ragdoll Fun,GAME_ACTION,1781895.0,"This feature allows players to import audio files, assign sounds to objects and actions, adjust audio with an equalizer, detect beats to trigger effects, and control playback speed.","This feature allows users to stream their sandbox to others, cast to TV or Chromecast, schedule sessions, and let viewers vote to add hazards, adjust gravity, or start replays.","This feature automatically adjusts bone counts, physics update rate, and texture resolution for smooth performance on different devices. It also provides a one-tap benchmark with FPS before and after changes.","This feature simulates wind, rain, snow, temperature, and puddles that influence friction, buoyancy, and elasticity, with a 14-hour forecast and severe weather alerts.","This feature allows quick 1v1 or 2v2 ragdoll matches on small arenas with elastic obstacles, including capture, bowling, and sudden-death modes, with bots and private rooms.","This feature allows users to build and adjust off-road vehicles with tires, suspension, winches, and trailers to move ragdolls over mud, rocks, and water. Surface changes and tire pressure impact traction for different challenges.","This feature allows builders to create storefronts containing blueprints, skins, and prefab logic, with ratings, analytics, coupons, tipping, and curated highlights for sharing.","This feature provides flashcard-style micro-goals that users can create, set difficulty for, share, and attempt, with automatic validation and daily updates.","This feature allows a host to sync multiple devices using a code, enabling participants to trigger events or answer prompts that create objects in the main sandbox.","This feature allows users to create conveyors, lifts, and vehicles to move items across checkpoints, showing live status updates and a replayable timeline for tracking and debugging.",DBGNN
